Postal_code,Population
" ,"" "",""2770 Kastrup (København Municipality, Tårnby Municipality)"",41275"
" ,"" "",""2791 Dragør (Dragør Municipality, Tårnby Municipality)"",17389"
" ,"" "",""2800 Kgs. Lyngby (Gentofte Municipality, Gladsaxe Municipality, Lyngby-Taarbæk Municipality, Rudersdal Municipality)"",43782"
" ,"" "",""2820 Gentofte (Gentofte Municipality, Gladsaxe Municipality)"",23692"
" ,"" "",""2830 Virum (Lyngby-Taarbæk Municipality, Rudersdal Municipality)"",22007"
" ,"" "",""2840 Holte (Lyngby-Taarbæk Municipality, Rudersdal Municipality)"",15675"
" ,"" "",""2850 Nærum (Rudersdal Municipality)"",7957"
" ,"" "",""2860 Søborg (København Municipality, Gladsaxe Municipality)"",44197"
" ,"" "",""2870 Dyssegård (Gentofte Municipality)"",6232"
" ,"" "",""2880 Bagsværd (Gladsaxe Municipality, Herlev Municipality, Furesø Municipality)"",18609"
" ,"" "",""2900 Hellerup (København Municipality, Gentofte Municipality)"",24762"
" ,"" "",""2920 Charlottenlund (Gentofte Municipality)"",21494"
" ,"" "",""2930 Klampenborg (Gentofte Municipality, Lyngby-Taarbæk Municipality)"",4385"
" ,"" "",""2942 Skodsborg (Rudersdal Municipality)"",1718"
" ,"" "",""2950 Vedbæk (Hørsholm Municipality, Rudersdal Municipality)"",8734"
" ,"" "",""2960 Rungsted Kyst (Hørsholm Municipality)"",5828"
" ,"" "",""2970 Hørsholm (Fredensborg Municipality, Hørsholm Municipality, Rudersdal Municipality)"",20792"
" ,"" "",""2980 Kokkedal (Fredensborg Municipality, Hørsholm Municipality)"",11445"
" ,"" "",""2990 Nivå (Fredensborg Municipality)"",9359"
" ,"" "",""3000 Helsingør (Helsingør Municipality)"",31327"
" ,"" "",""3050 Humlebæk (Fredensborg Municipality, Helsingør Municipality)"",9781"
" ,"" "",""3060 Espergærde (Fredensborg Municipality, Helsingør Municipality)"",12757"
" ,"" "",""3070 Snekkersten (Helsingør Municipality)"",5346"
" ,"" "",""3080 Tikøb (Helsingør Municipality)"",1466"
" ,"" "",""3100 Hornbæk (Helsingør Municipality, Gribskov Municipality)"",5477"
" ,"" "",""3120 Dronningmølle (Gribskov Municipality)"",1332"
" ,"" "",""3140 Ålsgårde (Helsingør Municipality)"",5226"
" ,"" "",""3150 Hellebæk (Helsingør Municipality)"",801"
" ,"" "",""3200 Helsinge (Hillerød Municipality, Gribskov Municipality)"",16678"
" ,"" "",""3210 Vejby (Gribskov Municipality)"",2955"
" ,"" "",""3220 Tisvildeleje (Gribskov Municipality)"",1556"
" ,"" "",""3230 Græsted (Helsingør Municipality, Hillerød Municipality, Gribskov Municipality)"",9594"
" ,"" "",""3250 Gilleleje (Gribskov Municipality)"",9409"
" ,"" "",""3300 Frederiksværk (Halsnæs Municipality, Gribskov Municipality)"",16195"
" ,"" "",""3310 Ølsted (Hillerød Municipality, Halsnæs Municipality)"",3393"
" ,"" "",""3320 Skævinge (Hillerød Municipality, Halsnæs Municipality)"",5671"
" ,"" "",""3330 Gørløse (Hillerød Municipality)"",1579"
" ,"" "",""3360 Liseleje (Halsnæs Municipality)"",1336"
" ,"" "",""3370 Melby (Halsnæs Municipality)"",1575"
" ,"" "",""3390 Hundested (Halsnæs Municipality)"",9631"
" ,"" "",""3400 Hillerød (Allerød Municipality, Fredensborg Municipality, Hillerød Municipality)"",44105"
" ,"" "",""3450 Allerød (Allerød Municipality, Fredensborg Municipality, Hillerød Municipality)"",21035"
" ,"" "",""3460 Birkerød (Furesø Municipality, Allerød Municipality, Rudersdal Municipality)"",22470"
" ,"" "",""3480 Fredensborg (Fredensborg Municipality, Helsingør Municipality, Hillerød Municipality)"",13329"
" ,"" "",""3490 Kvistgård (Fredensborg Municipality, Helsingør Municipality)"",1798"
" ,"" "",""3500 Værløse (Ballerup Municipality, Gladsaxe Municipality, Lyngby-Taarbæk Municipality, Furesø Municipality, Egedal Municipality)"",22032"
" ,"" "",""3520 Farum (Furesø Municipality, Allerød Municipality, Egedal Municipality)"",20909"
" ,"" "",""3540 Lynge (Furesø Municipality, Allerød Municipality, Hillerød Municipality, Egedal Municipality)"",5400"
" ,"" "",""3550 Slangerup (Allerød Municipality, Hillerød Municipality, Egedal Municipality, Frederikssund Municipality)"",10113"
" ,"" "",""3600 Frederikssund (Hillerød Municipality, Frederikssund Municipality, Halsnæs Municipality)"",22583"
" ,"" "",""3630 Jægerspris (Frederikssund Municipality)"",9524"
" ,"" "",""3650 Ølstykke (Egedal Municipality, Frederikssund Municipality)"",18067"
" ,"" "",""3660 Stenløse (Egedal Municipality)"",12360"
" ,"" "",""3670 Veksø Sjælland (Egedal Municipality, Roskilde Municipality)"",2847"
" ,"" "",""3700 Rønne (Bornholm Municipality)"",17141"
" ,"" "",""3720 Aakirkeby (Bornholm Municipality)"",4736"
" ,"" "",""3730 Nexø (Bornholm Municipality)"",5660"
" ,"" "",""3740 Svaneke (Bornholm Municipality)"",1864"
" ,"" "",""3751 Østermarie (Bornholm Municipality)"",1270"
" ,"" "",""3760 Gudhjem (Bornholm Municipality, Christiansø Municipality)"",2040"
" ,"" "",""3770 Allinge (Bornholm Municipality)"",2617"
" ,"" "",""3782 Klemensker (Bornholm Municipality)"",1110"
" ,"" "",""3790 Hasle (Bornholm Municipality)"",2331"
" ,"" "",""4000 Roskilde (Høje-Taastrup Municipality, Greve Municipality, Køge Municipality, Roskilde Municipality, Lejre Municipality)"",75124"
" ,"" "",""4030 Tune (Greve Municipality, Roskilde Municipality)"",5910"
" ,"" "",""4040 Jyllinge (Roskilde Municipality)"",10941"
" ,"" "",""4050 Skibby (Frederikssund Municipality)"",7238"
" ,"" "",""4060 Kirke Såby (Lejre Municipality)"",4015"
" ,"" "",""4070 Kirke Hyllinge (Lejre Municipality)"",8202"
" ,"" "",""4100 Ringsted (Køge Municipality, Holbæk Municipality, Faxe Municipality, Ringsted Municipality, Sorø Municipality, Næstved Municipality)"",34715"
" ,"" "",""4130 Viby Sjælland (Køge Municipality, Roskilde Municipality)"",6734"
" ,"" "",""4140 Borup (Køge Municipality, Roskilde Municipality, Ringsted Municipality, Lejre Municipality)"",6844"
" ,"" "",""4160 Herlufmagle (Faxe Municipality, Næstved Municipality)"",4887"
" ,"" "",""4171 Glumsø (Næstved Municipality)"",3943"
" ,"" "",""4173 Fjenneslev (Ringsted Municipality, Sorø Municipality)"",2163"
" ,"" "",""4174 Jystrup Midtsj (Køge Municipality, Ringsted Municipality)"",1666"
" ,"" "",""4180 Sorø (Ringsted Municipality, Slagelse Municipality, Sorø Municipality)"",16048"
" ,"" "",""4190 Munke Bjergby (Slagelse Municipality, Sorø Municipality)"",902"
" ,"" "",""4200 Slagelse (Kalundborg Municipality, Slagelse Municipality, Sorø Municipality, Næstved Municipality)"",48123"
" ,"" "",""4220 Korsør (Slagelse Municipality)"",17082"
" ,"" "",""4230 Skælskør (Slagelse Municipality)"",8396"
" ,"" "",""4241 Vemmelev (Slagelse Municipality)"",3404"
" ,"" "",""4242 Boeslunde (Slagelse Municipality)"",1191"
" ,"" "",""4243 Rude (Slagelse Municipality, Næstved Municipality)"",1130"
" ,"" "",""4244 Agersø (Slagelse Municipality)"",175"
" ,"" "",""4245 Omø (Slagelse Municipality)"",155"
" ,"" "",""4250 Fuglebjerg (Slagelse Municipality, Næstved Municipality)"",4151"
" ,"" "",""4261 Dalmose (Slagelse Municipality, Næstved Municipality)"",2033"
" ,"" "",""4262 Sandved (Slagelse Municipality, Næstved Municipality)"",1985"
" ,"" "",""4270 Høng (Kalundborg Municipality, Slagelse Municipality)"",6403"
" ,"" "",""4281 Gørlev (Kalundborg Municipality)"",4937"
" ,"" "",""4291 Ruds Vedby (Kalundborg Municipality, Sorø Municipality)"",2766"
" ,"" "",""4293 Dianalund (Kalundborg Municipality, Sorø Municipality)"",5837"
" ,"" "",""4295 Stenlille (Holbæk Municipality, Sorø Municipality)"",3585"
" ,"" "",""4296 Nyrup (Holbæk Municipality, Sorø Municipality)"",687"
" ,"" "",""4300 Holbæk (Holbæk Municipality)"",37742"
" ,"" "",""4305 Orø (Holbæk Municipality)"",1006"
" ,"" "",""4320 Lejre (Køge Municipality, Roskilde Municipality, Lejre Municipality)"",6819"
" ,"" "",""4330 Hvalsø (Holbæk Municipality, Ringsted Municipality, Lejre Municipality)"",7236"
" ,"" "",""4340 Tølløse (Holbæk Municipality, Lejre Municipality)"",6856"
" ,"" "",""4350 Ugerløse (Holbæk Municipality)"",1622"
" ,"" "",""4360 Kirke Eskilstrup (Holbæk Municipality, Ringsted Municipality)"",1217"
" ,"" "",""4370 Store Merløse (Holbæk Municipality, Ringsted Municipality, Sorø Municipality)"",2115"
" ,"" "",""4390 Vipperød (Holbæk Municipality)"",3870"
" ,"" "",""4400 Kalundborg (Kalundborg Municipality)"",23095"
" ,"" "",""4420 Regstrup (Holbæk Municipality)"",3505"
" ,"" "",""4440 Mørkøv (Holbæk Municipality)"",4734"
" ,"" "",""4450 Jyderup (Holbæk Municipality, Kalundborg Municipality)"",6249"
" ,"" "",""4460 Snertinge (Holbæk Municipality, Kalundborg Municipality)"",1314"
" ,"" "",""4470 Svebølle (Holbæk Municipality, Kalundborg Municipality)"",3117"
" ,"" "",""4480 Store Fuglede (Kalundborg Municipality)"",991"
" ,"" "",""4490 Jerslev Sjælland (Kalundborg Municipality)"",2591"
" ,"" "",""4500 Nykøbing Sj (Odsherred Municipality)"",9108"
" ,"" "",""4520 Svinninge (Holbæk Municipality)"",4609"
" ,"" "",""4532 Gislinge (Holbæk Municipality)"",2147"
" ,"" "",""4534 Hørve (Odsherred Municipality, Kalundborg Municipality)"",3431"
" ,"" "",""4540 Fårevejle (Odsherred Municipality)"",3660"
" ,"" "",""4550 Asnæs (Odsherred Municipality)"",4038"
" ,"" "",""4560 Vig (Odsherred Municipality)"",3593"
" ,"" "",""4571 Grevinge (Odsherred Municipality)"",2297"
" ,"" "",""4572 Nørre Asmindrup (Odsherred Municipality)"",1064"
" ,"" "",""4573 Højby (Odsherred Municipality)"",2443"
" ,"" "",""4581 Rørvig (Odsherred Municipality)"",1222"
" ,"" "",""4583 Sjællands Odde (Odsherred Municipality)"",1129"
" ,"" "",""4591 Føllenslev (Odsherred Municipality, Kalundborg Municipality)"",1637"
" ,"" "",""4592 Sejerø (Kalundborg Municipality)"",291"
" ,"" "",""4593 Eskebjerg (Kalundborg Municipality)"",1242"
" ,"" "",""4600 Køge (Køge Municipality, Stevns Municipality)"",41598"
" ,"" "",""4621 Gadstrup (Roskilde Municipality)"",3482"
" ,"" "",""4622 Havdrup (Roskilde Municipality, Solrød Municipality)"",5516"
" ,"" "",""4623 Lille Skensved (Køge Municipality, Roskilde Municipality, Solrød Municipality)"",5652"
" ,"" "",""4632 Bjæverskov (Køge Municipality)"",5639"
" ,"" "",""4640 Faxe (Faxe Municipality, Næstved Municipality)"",6584"
" ,"" "",""4652 Hårlev (Faxe Municipality, Stevns Municipality)"",5432"
" ,"" "",""4653 Karise (Faxe Municipality, Stevns Municipality)"",3724"
" ,"" "",""4654 Faxe Ladeplads (Faxe Municipality)"",3143"
" ,"" "",""4660 Store Heddinge (Stevns Municipality)"",6736"
" ,"" "",""4671 Strøby (Stevns Municipality)"",2189"
" ,"" "",""4672 Klippinge (Stevns Municipality)"",1369"
" ,"" "",""4673 Rødvig Stevns (Stevns Municipality)"",2639"
" ,"" "",""4681 Herfølge (Køge Municipality)"",6370"
" ,"" "",""4682 Tureby (Køge Municipality, Faxe Municipality, Stevns Municipality)"",2154"
" ,"" "",""4683 Rønnede (Faxe Municipality, Næstved Municipality)"",3933"
" ,"" "",""4684 Holmegaard (Faxe Municipality, Næstved Municipality)"",8444"
" ,"" "",""4690 Haslev (Faxe Municipality, Ringsted Municipality, Næstved Municipality)"",20365"
" ,"" "",""4700 Næstved (Næstved Municipality)"",55247"
" ,"" "",""4720 Præstø (Vordingborg Municipality)"",7278"
" ,"" "",""4733 Tappernøje (Faxe Municipality, Næstved Municipality, Vordingborg Municipality)"",3562"
" ,"" "",""4735 Mern (Vordingborg Municipality)"",1935"
" ,"" "",""4736 Karrebæksminde (Næstved Municipality)"",2394"
" ,"" "",""4750 Lundby (Næstved Municipality, Vordingborg Municipality)"",3346"
" ,"" "",""4760 Vordingborg (Vordingborg Municipality)"",18548"
" ,"" "",""4771 Kalvehave (Vordingborg Municipality)"",1367"
" ,"" "",""4772 Langebæk (Vordingborg Municipality)"",684"
" ,"" "",""4773 Stensved (Vordingborg Municipality)"",1808"
" ,"" "",""4780 Stege (Vordingborg Municipality)"",6567"
" ,"" "",""4791 Borre (Vordingborg Municipality)"",960"
" ,"" "",""4792 Askeby (Vordingborg Municipality)"",1359"
" ,"" "",""4793 Bogø By (Vordingborg Municipality)"",1179"
" ,"" "",""4800 Nykøbing F (Guldborgsund Municipality)"",26266"
" ,"" "",""4840 Nørre Alslev (Guldborgsund Municipality)"",5526"
" ,"" "",""4850 Stubbekøbing (Guldborgsund Municipality)"",3557"
" ,"" "",""4862 Guldborg (Guldborgsund Municipality)"",1094"
" ,"" "",""4863 Eskilstrup (Guldborgsund Municipality)"",2261"
" ,"" "",""4871 Horbelev (Guldborgsund Municipality)"",1222"
" ,"" "",""4872 Idestrup (Guldborgsund Municipality)"",1587"
" ,"" "",""4873 Væggerløse (Guldborgsund Municipality)"",3126"
" ,"" "",""4874 Gedser (Guldborgsund Municipality)"",1132"
" ,"" "",""4880 Nysted (Guldborgsund Municipality)"",2108"
" ,"" "",""4891 Toreby L (Guldborgsund Municipality)"",1564"
" ,"" "",""4892 Kettinge (Guldborgsund Municipality)"",1387"
" ,"" "",""4894 Øster Ulslev (Lolland Municipality, Guldborgsund Municipality)"",765"
" ,"" "",""4895 Errindlev (Lolland Municipality)"",508"
" ,"" "",""4900 Nakskov (Lolland Municipality)"",14505"
" ,"" "",""4912 Harpelunde (Lolland Municipality)"",570"
" ,"" "",""4913 Horslunde (Lolland Municipality)"",1576"
" ,"" "",""4920 Søllested (Lolland Municipality)"",2108"
" ,"" "",""4930 Maribo (Lolland Municipality, Guldborgsund Municipality)"",7844"
" ,"" "",""4941 Bandholm (Lolland Municipality)"",746"
" ,"" "",""4942 Askø (Lolland Municipality)"",46"
" ,"" "",""4943 Torrig L (Lolland Municipality)"",417"
" ,"" "",""4944 Fejø (Lolland Municipality)"",428"
" ,"" "",""4945 Femø (Lolland Municipality)"",107"
" ,"" "",""4951 Nørreballe (Lolland Municipality)"",604"
" ,"" "",""4952 Stokkemarke (Lolland Municipality)"",786"
" ,"" "",""4953 Vesterborg (Lolland Municipality)"",388"
" ,"" "",""4960 Holeby (Lolland Municipality)"",1986"
" ,"" "",""4970 Rødby (Lolland Municipality)"",4785"
" ,"" "",""4983 Dannemare (Lolland Municipality)"",1108"
" ,"" "",""4990 Sakskøbing (Guldborgsund Municipality)"",7300"
" ,"" "",""5000 Odense C (Odense Municipality)"",58234"
" ,"" "",""5200 Odense V (Odense Municipality)"",13568"
" ,"" "",""5210 Odense NV (Odense Municipality)"",18092"
" ,"" "",""5220 Odense SØ (Odense Municipality)"",18561"
" ,"" "",""5230 Odense M (Odense Municipality)"",20702"
" ,"" "",""5240 Odense NØ (Odense Municipality)"",14759"
" ,"" "",""5250 Odense SV (Odense Municipality)"",25422"
" ,"" "",""5260 Odense S (Odense Municipality)"",19184"
" ,"" "",""5270 Odense N (Odense Municipality, Nordfyns Municipality)"",18809"
" ,"" "",""5290 Marslev (Kerteminde Municipality)"",1302"
" ,"" "",""5300 Kerteminde (Kerteminde Municipality)"",8144"
" ,"" "",""5320 Agedrup (Odense Municipality)"",4124"
" ,"" "",""5330 Munkebo (Kerteminde Municipality, Odense Municipality)"",5919"
" ,"" "",""5350 Rynkeby (Kerteminde Municipality)"",876"
" ,"" "",""5370 Mesinge (Kerteminde Municipality)"",922"
" ,"" "",""5380 Dalby (Kerteminde Municipality)"",510"
" ,"" "",""5390 Martofte (Kerteminde Municipality)"",433"
" ,"" "",""5400 Bogense (Nordfyns Municipality)"",6466"
" ,"" "",""5450 Otterup (Nordfyns Municipality)"",10797"
" ,"" "",""5462 Morud (Nordfyns Municipality)"",2830"
" ,"" "",""5463 Harndrup (Middelfart Municipality)"",1433"
" ,"" "",""5464 Brenderup Fyn (Middelfart Municipality)"",2348"
" ,"" "",""5466 Asperup (Middelfart Municipality)"",1705"
" ,"" "",""5471 Søndersø (Nordfyns Municipality)"",6983"
" ,"" "",""5474 Veflinge (Nordfyns Municipality)"",1221"
" ,"" "",""5485 Skamby (Nordfyns Municipality)"",763"
" ,"" "",""5491 Blommenslyst (Odense Municipality, Nordfyns Municipality)"",1328"
" ,"" "",""5492 Vissenbjerg (Assens Municipality, Odense Municipality, Nordfyns Municipality)"",5898"
" ,"" "",""5500 Middelfart (Middelfart Municipality)"",24636"
" ,"" "",""5540 Ullerslev (Kerteminde Municipality, Nyborg Municipality)"",5161"
" ,"" "",""5550 Langeskov (Faaborg-Midtfyn Municipality, Kerteminde Municipality, Nyborg Municipality)"",6311"
" ,"" "",""5560 Aarup (Middelfart Municipality, Assens Municipality, Nordfyns Municipality)"",5837"
" ,"" "",""5580 Nørre Aaby (Middelfart Municipality)"",4395"
" ,"" "",""5591 Gelsted (Middelfart Municipality)"",2512"
" ,"" "",""5592 Ejby (Middelfart Municipality)"",3394"
" ,"" "",""5600 Faaborg (Faaborg-Midtfyn Municipality)"",14087"
" ,"" "",""5601 Lyø (Faaborg-Midtfyn Municipality)"",104"
" ,"" "",""5602 Avernakø (Faaborg-Midtfyn Municipality)"",102"
" ,"" "",""5603 Bjørnø (Faaborg-Midtfyn Municipality)"",26"
" ,"" "",""5610 Assens (Assens Municipality)"",8431"
" ,"" "",""5620 Glamsbjerg (Assens Municipality)"",5772"
" ,"" "",""5631 Ebberup (Assens Municipality)"",1733"
" ,"" "",""5642 Millinge (Assens Municipality, Faaborg-Midtfyn Municipality)"",1075"
" ,"" "",""5672 Broby (Faaborg-Midtfyn Municipality)"",5984"
" ,"" "",""5683 Haarby (Assens Municipality)"",4775"
" ,"" "",""5690 Tommerup (Assens Municipality)"",8095"
" ,"" "",""5700 Svendborg (Svendborg Municipality)"",41969"
" ,"" "",""5750 Ringe (Faaborg-Midtfyn Municipality)"",12986"
" ,"" "",""5762 Vester Skerninge (Faaborg-Midtfyn Municipality, Svendborg Municipality)"",5143"
" ,"" "",""5771 Stenstrup (Faaborg-Midtfyn Municipality, Svendborg Municipality)"",4046"
" ,"" "",""5772 Kværndrup (Faaborg-Midtfyn Municipality, Svendborg Municipality)"",2543"
" ,"" "",""5792 Årslev (Faaborg-Midtfyn Municipality)"",9434"
" ,"" "",""5800 Nyborg (Nyborg Municipality)"",20735"
" ,"" "",""5853 Ørbæk (Faaborg-Midtfyn Municipality, Nyborg Municipality)"",4691"
" ,"" "",""5854 Gislev (Faaborg-Midtfyn Municipality)"",1813"
" ,"" "",""5856 Ryslinge (Faaborg-Midtfyn Municipality)"",2365"
" ,"" "",""5863 Ferritslev Fyn (Faaborg-Midtfyn Municipality)"",1711"
" ,"" "",""5871 Frørup (Nyborg Municipality)"",1550"
" ,"" "",""5874 Hesselager (Nyborg Municipality, Svendborg Municipality)"",2209"
" ,"" "",""5881 Skårup Fyn (Svendborg Municipality)"",2876"
" ,"" "",""5882 Vejstrup (Svendborg Municipality)"",877"
" ,"" "",""5883 Oure (Svendborg Municipality)"",893"
" ,"" "",""5884 Gudme (Svendborg Municipality)"",1199"
" ,"" "",""5892 Gudbjerg Sydfyn (Svendborg Municipality)"",1022"
" ,"" "",""5900 Rudkøbing (Langeland Municipality)"",6788"
" ,"" "",""5932 Humble (Langeland Municipality)"",1612"
" ,"" "",""5935 Bagenkop (Langeland Municipality)"",636"
" ,"" "",""5943 Strynø (Langeland Municipality)"",215"
" ,"" "",""5953 Tranekær (Langeland Municipality)"",2575"
" ,"" "",""5960 Marstal (Ærø Municipality)"",2587"
" ,"" "",""5965 Birkholm (Ærø Municipality)"",9"
" ,"" "",""5970 Ærøskøbing (Ærø Municipality)"",2378"
" ,"" "",""5985 Søby Ærø (Ærø Municipality)"",792"
" ,"" "",""6000 Kolding (Kolding Municipality)"",65909"
" ,"" "",""6040 Egtved (Kolding Municipality, Vejle Municipality)"",7941"
" ,"" "",""6051 Almind (Kolding Municipality)"",2086"
" ,"" "",""6052 Viuf (Kolding Municipality, Vejle Municipality)"",969"
" ,"" "",""6064 Jordrup (Kolding Municipality)"",1219"
" ,"" "",""6070 Christiansfeld (Haderslev Municipality, Kolding Municipality)"",6052"
" ,"" "",""6091 Bjert (Kolding Municipality)"",2953"
" ,"" "",""6092 Sønder Stenderup (Kolding Municipality)"",805"
" ,"" "",""6093 Sjølund (Kolding Municipality)"",1022"
" ,"" "",""6094 Hejls (Haderslev Municipality, Kolding Municipality)"",1025"
" ,"" "",""6100 Haderslev (Haderslev Municipality, Kolding Municipality)"",33800"
" ,"" "",""6200 Aabenraa (Aabenraa Municipality)"",28379"
" ,"" "",""6210 Barsø (Aabenraa Municipality)"",10"
" ,"" "",""6230 Rødekro (Aabenraa Municipality)"",11574"
" ,"" "",""6240 Løgumkloster (Tønder Municipality)"",6198"
" ,"" "",""6261 Bredebro (Tønder Municipality)"",3004"
" ,"" "",""6270 Tønder (Tønder Municipality)"",11035"
" ,"" "",""6280 Højer (Tønder Municipality)"",2083"
" ,"" "",""6300 Gråsten (Sønderborg Municipality)"",7380"
" ,"" "",""6310 Broager (Sønderborg Municipality)"",4514"
" ,"" "",""6320 Egernsund (Sønderborg Municipality)"",1485"
" ,"" "",""6330 Padborg (Aabenraa Municipality)"",5085"
" ,"" "",""6340 Kruså (Aabenraa Municipality)"",4307"
" ,"" "",""6360 Tinglev (Aabenraa Municipality)"",4302"
" ,"" "",""6372 Bylderup-Bov (Aabenraa Municipality)"",3079"
" ,"" "",""6392 Bolderslev (Aabenraa Municipality)"",1660"
" ,"" "",""6400 Sønderborg (Sønderborg Municipality)"",37038"
" ,"" "",""6430 Nordborg (Sønderborg Municipality)"",11321"
" ,"" "",""6440 Augustenborg (Sønderborg Municipality)"",5947"
" ,"" "",""6470 Sydals (Sønderborg Municipality)"",6332"
" ,"" "",""6500 Vojens (Haderslev Municipality)"",13634"
" ,"" "",""6510 Gram (Haderslev Municipality, Esbjerg Municipality, Vejen Municipality)"",4408"
" ,"" "",""6520 Toftlund (Haderslev Municipality, Tønder Municipality)"",4770"
" ,"" "",""6534 Agerskov (Haderslev Municipality, Tønder Municipality, Aabenraa Municipality)"",1790"
" ,"" "",""6535 Branderup J (Tønder Municipality)"",624"
" ,"" "",""6541 Bevtoft (Haderslev Municipality, Tønder Municipality)"",1210"
" ,"" "",""6560 Sommersted (Haderslev Municipality, Kolding Municipality)"",2068"
" ,"" "",""6580 Vamdrup (Kolding Municipality)"",7403"
" ,"" "",""6600 Vejen (Vejen Municipality)"",16053"
" ,"" "",""6621 Gesten (Vejen Municipality)"",1256"
" ,"" "",""6622 Bække (Vejen Municipality)"",1716"
" ,"" "",""6623 Vorbasse (Billund Municipality, Vejen Municipality, Vejle Municipality)"",2008"
" ,"" "",""6630 Rødding (Haderslev Municipality, Vejen Municipality)"",10004"
" ,"" "",""6640 Lunderskov (Kolding Municipality)"",4671"
" ,"" "",""6650 Brørup (Vejen Municipality)"",6456"
" ,"" "",""6660 Lintrup (Vejen Municipality)"",660"
" ,"" "",""6670 Holsted (Esbjerg Municipality, Vejen Municipality)"",3751"
" ,"" "",""6682 Hovborg (Varde Municipality, Vejen Municipality)"",542"
" ,"" "",""6683 Føvling (Esbjerg Municipality, Vejen Municipality)"",1007"
" ,"" "",""6690 Gørding (Esbjerg Municipality, Vejen Municipality)"",2517"
" ,"" "",""6700 Esbjerg (Esbjerg Municipality)"",29336"
" ,"" "",""6705 Esbjerg Ø (Esbjerg Municipality)"",14703"
" ,"" "",""6710 Esbjerg V (Esbjerg Municipality)"",24074"
" ,"" "",""6715 Esbjerg N (Esbjerg Municipality)"",11710"
" ,"" "",""6720 Fanø (Fanø Municipality)"",3332"
" ,"" "",""6731 Tjæreborg (Esbjerg Municipality)"",3600"
" ,"" "",""6740 Bramming (Esbjerg Municipality)"",11474"
" ,"" "",""6752 Glejbjerg (Vejen Municipality)"",1161"
" ,"" "",""6753 Agerbæk (Varde Municipality, Vejen Municipality)"",1583"
" ,"" "",""6760 Ribe (Esbjerg Municipality)"",14949"
" ,"" "",""6771 Gredstedbro (Esbjerg Municipality)"",2465"
" ,"" "",""6780 Skærbæk (Tønder Municipality)"",5977"
" ,"" "",""6792 Rømø (Tønder Municipality)"",538"
" ,"" "",""6800 Varde (Varde Municipality)"",22356"
" ,"" "",""6818 Årre (Esbjerg Municipality, Varde Municipality)"",2269"
" ,"" "",""6823 Ansager (Billund Municipality, Varde Municipality)"",2723"
" ,"" "",""6830 Nørre Nebel (Varde Municipality, Ringkøbing-Skjern Municipality)"",3124"
" ,"" "",""6840 Oksbøl (Varde Municipality)"",3735"
" ,"" "",""6851 Janderup Vestj (Varde Municipality)"",1277"
" ,"" "",""6852 Billum (Varde Municipality)"",823"
" ,"" "",""6853 Vejers Strand (Varde Municipality)"",88"
" ,"" "",""6854 Henne (Varde Municipality)"",605"
" ,"" "",""6855 Outrup (Varde Municipality)"",1647"
" ,"" "",""6857 Blåvand (Varde Municipality)"",498"
" ,"" "",""6862 Tistrup (Varde Municipality)"",1980"
" ,"" "",""6870 Ølgod (Varde Municipality, Ringkøbing-Skjern Municipality)"",5688"
" ,"" "",""6880 Tarm (Varde Municipality, Ringkøbing-Skjern Municipality)"",6837"
" ,"" "",""6893 Hemmet (Ringkøbing-Skjern Municipality)"",1711"
" ,"" "",""6900 Skjern (Ringkøbing-Skjern Municipality)"",13125"
" ,"" "",""6920 Videbæk (Ringkøbing-Skjern Municipality)"",8432"
" ,"" "",""6933 Kibæk (Herning Municipality, Ringkøbing-Skjern Municipality)"",4891"
" ,"" "",""6940 Lem St (Ringkøbing-Skjern Municipality)"",2142"
" ,"" "",""6950 Ringkøbing (Ringkøbing-Skjern Municipality)"",13985"
" ,"" "",""6960 Hvide Sande (Ringkøbing-Skjern Municipality)"",3057"
" ,"" "",""6971 Spjald (Ringkøbing-Skjern Municipality)"",3099"
" ,"" "",""6973 Ørnhøj (Herning Municipality, Ringkøbing-Skjern Municipality)"",1248"
" ,"" "",""6980 Tim (Ringkøbing-Skjern Municipality)"",1799"
" ,"" "",""6990 Ulfborg (Herning Municipality, Holstebro Municipality, Lemvig Municipality, Ringkøbing-Skjern Municipality)"",4654"
" ,"" "",""7000 Fredericia (Fredericia Municipality, Vejle Municipality)"",54611"
" ,"" "",""7080 Børkop (Vejle Municipality)"",13849"
" ,"" "",""7100 Vejle (Vejle Municipality, Hedensted Municipality)"",64323"
" ,"" "",""7120 Vejle Øst (Vejle Municipality, Hedensted Municipality)"",12726"
" ,"" "",""7130 Juelsminde (Hedensted Municipality)"",8883"
" ,"" "",""7140 Stouby (Hedensted Municipality)"",1943"
" ,"" "",""7150 Barrit (Hedensted Municipality)"",1320"
" ,"" "",""7160 Tørring (Vejle Municipality, Hedensted Municipality)"",5908"
" ,"" "",""7171 Uldum (Hedensted Municipality)"",2145"
" ,"" "",""7173 Vonge (Vejle Municipality, Hedensted Municipality)"",1011"
" ,"" "",""7182 Bredsten (Vejle Municipality)"",3565"
" ,"" "",""7183 Randbøl (Vejle Municipality)"",1106"
" ,"" "",""7184 Vandel (Vejle Municipality)"",1009"
" ,"" "",""7190 Billund (Billund Municipality, Vejle Municipality)"",7964"
" ,"" "",""7200 Grindsted (Billund Municipality, Varde Municipality, Vejle Municipality)"",14100"
" ,"" "",""7250 Hejnsvig (Billund Municipality)"",1932"
